State,Year,Gender,Race,Deaths,Population,age_grp
Texas,2002,M,White,156,1399697,35-44
Texas,2002,F,White,79,1197995,45-54
Texas,2002,M,Black or African American,16,154500,45-54
Texas,2002,M,White,110,1185470,45-54
Texas,2002,F,White,16,795860,55-64
Texas,2002,M,White,13,755747,55-64
Texas,2003,F,White,21,1349776,15-24
Texas,2003,M,White,70,1454704,15-24
Texas,2003,F,White,44,1300433,25-34
Texas,2003,M,White,88,1356127,25-34
Texas,2003,F,White,76,1360437,35-44
Texas,2003,M,White,157,1388460,35-44
Texas,2003,F,White,83,1228707,45-54
Texas,2003,M,White,127,1216556,45-54
Texas,2003,F,White,28,836226,55-64
Texas,2003,M,White,23,795576,55-64
Texas,2004,F,White,19,1365949,15-24
Texas,2004,M,White,86,1470692,15-24
Texas,2004,F,White,40,1308534,25-34
Texas,2004,M,White,126,1362549,25-34
Texas,2004,F,Black or African American,10,217229,35-44
Texas,2004,F,White,90,1359852,35-44
Texas,2004,M,White,119,1384945,35-44
Texas,2004,F,White,83,1258718,45-54
Texas,2004,M,Black or African American,15,169081,45-54
Texas,2004,M,White,129,1248082,45-54
Texas,2004,F,White,20,876965,55-64
Texas,2004,M,White,22,835290,55-64
Texas,2005,F,White,19,1376543,15-24
Texas,2005,M,White,89,1483158,15-24
Texas,2005,F,White,36,1319727,25-34
Texas,2005,M,White,111,1371678,25-34
Texas,2005,F,White,84,1360827,35-44
Texas,2005,M,White,155,1383426,35-44
Texas,2005,F,White,105,1290975,45-54
Texas,2005,M,Black or African American,10,175964,45-54
Texas,2005,M,White,121,1283329,45-54
Texas,2005,F,White,36,920601,55-64
Texas,2005,M,White,38,875581,55-64
Texas,2005,F,White,11,578622,65-74
Texas,2006,F,White,23,1388805,15-24
Texas,2006,M,White,126,1496136,15-24
Texas,2006,F,White,55,1338081,25-34
Texas,2006,M,White,129,1387917,25-34
Texas,2006,F,White,98,1372048,35-44
Texas,2006,M,White,176,1389173,35-44
Texas,2006,F,Black or African American,12,204236,45-54
Texas,2006,F,White,126,1326416,45-54
Texas,2006,M,Black or African American,19,186621,45-54
Texas,2006,M,White,151,1319131,45-54
Texas,2006,F,White,43,964332,55-64
Texas,2006,M,White,43,917973,55-64
Texas,2007,F,White,36,1401476,15-24
Texas,2007,M,White,106,1506127,15-24
Texas,2007,F,White,53,1362795,25-34
Texas,2007,M,Black or African American,10,206572,25-34
Texas,2007,M,White,148,1410965,25-34
Texas,2007,F,White,94,1378953,35-44
Texas,2007,M,White,135,1394982,35-44
Texas,2007,F,Black or African American,13,210662,45-54
Texas,2007,F,White,107,1358222,45-54
Texas,2007,M,White,152,1350530,45-54
Texas,2007,F,White,39,1006019,55-64
Texas,2007,M,White,48,957597,55-64
Texas,2008,F,White,22,1417081,15-24
Texas,2008,M,White,115,1516003,15-24
Texas,2008,F,White,65,1386763,25-34
Texas,2008,M,White,139,1439190,25-34
Texas,2008,F,White,94,1379816,35-44
Texas,2008,M,White,137,1394563,35-44
Texas,2008,F,White,90,1382516,45-54
Texas,2008,M,White,138,1375492,45-54
Texas,2008,F,White,36,1046018,55-64
Texas,2008,M,White,50,994805,55-64
Texas,2008,F,White,11,637376,65-74
Texas,2009,F,White,34,1435070,15-24
Texas,2009,M,White,116,1528763,15-24
Texas,2009,F,White,67,1412205,25-34
Texas,2009,M,Black or African American,13,218963,25-34
Texas,2009,M,White,175,1465756,25-34
Texas,2009,F,White,79,1381695,35-44
Texas,2009,M,White,158,1395642,35-44
Texas,2009,F,White,128,1403883,45-54
Texas,2009,M,White,167,1397926,45-54
Texas,2009,F,White,46,1088871,55-64
Texas,2009,M,White,69,1034994,55-64
Texas,2009,F,White,15,662492,65-74
Texas,2010,F,White,43,1444029,15-24
Texas,2010,M,White,124,1535671,15-24
Texas,2010,F,White,68,1428576,25-34
Texas,2010,M,White,151,1482862,25-34
Texas,2010,F,White,80,1385427,35-44
Texas,2010,M,White,137,1398739,35-44
Texas,2010,F,Black or African American,11,227375,45-54
Texas,2010,F,White,118,1414154,45-54
Texas,2010,M,White,159,1407639,45-54
Texas,2010,F,White,67,1123468,55-64
Texas,2010,M,White,70,1069205,55-64
Texas,2010,F,White,15,678966,65-74
Texas,2010,M,White,10,602792,65-74
Texas,2011,F,White,42,1464797,15-24
Texas,2011,M,White,164,1558591,15-24
Texas,2011,F,White,59,1455956,25-34
Texas,2011,M,Black or African American,11,231697,25-34
Texas,2011,M,White,193,1516242,25-34
Texas,2011,F,White,73,1395946,35-44
Texas,2011,M,Black or African American,12,211475,35-44
Texas,2011,M,White,132,1410600,35-44
Texas,2011,F,Black or African American,13,230225,45-54
Texas,2011,F,White,108,1416480,45-54
Texas,2011,M,White,143,1413574,45-54
Texas,2011,F,White,60,1178129,55-64
Texas,2011,M,White,77,1120818,55-64
Texas,2011,F,White,11,705263,65-74
Texas,2012,F,White,32,1476557,15-24
Texas,2012,M,White,127,1576923,15-24
Texas,2012,F,Black or African American,12,256361,25-34
Texas,2012,F,White,58,1470094,25-34
Texas,2012,M,Black or African American,10,240570,25-34
Texas,2012,M,White,185,1543785,25-34
Texas,2012,F,White,64,1405751,35-44
Texas,2012,M,White,152,1423785,35-44
Texas,2012,F,White,96,1407490,45-54
Texas,2012,M,White,156,1408758,45-54
Texas,2012,F,White,52,1199532,55-64
Texas,2012,M,Black or African American,17,150190,55-64
Texas,2012,M,White,81,1140791,55-64
Texas,2012,F,White,14,751327,65-74
Texas,2012,M,White,14,673735,65-74
Texas,2013,F,White,34,1488888,15-24
Texas,2013,M,White,107,1591097,15-24
Texas,2013,F,White,72,1486782,25-34
Texas,2013,M,White,160,1568380,25-34
Texas,2013,F,White,73,1415103,35-44
Texas,2013,M,Black or African American,10,219770,35-44
Texas,2013,M,White,121,1435500,35-44
Texas,2013,F,White,96,1398655,45-54
Texas,2013,M,White,128,1401178,45-54
Texas,2013,F,White,55,1224963,55-64
Texas,2013,M,Black or African American,16,156855,55-64
Texas,2013,M,White,90,1166960,55-64
Texas,2013,F,White,20,790223,65-74
Texas,2013,M,White,13,709627,65-74
Texas,2014,F,White,30,1508149,15-24
Texas,2014,M,White,99,1603434,15-24
Texas,2014,F,White,64,1518454,25-34
Texas,2014,M,White,201,1592788,25-34
Texas,2014,F,Black or African American,11,249060,35-44
Texas,2014,F,White,85,1434633,35-44
Texas,2014,M,White,135,1450355,35-44
Texas,2014,F,Black or African American,12,233679,45-54
Texas,2014,F,White,102,1405982,45-54
Texas,2014,M,White,125,1406358,45-54
Texas,2014,F,White,84,1257391,55-64
Texas,2014,M,Black or African American,17,163670,55-64
Texas,2014,M,White,86,1198657,55-64
Texas,2014,F,White,17,830061,65-74
Texas,2014,M,White,12,744746,65-74
Utah,1999,F,White,10,145967,25-34
Utah,1999,M,White,18,155805,25-34
Utah,1999,M,White,45,143468,35-44
Utah,1999,F,White,15,109895,45-54
Utah,1999,M,White,24,109982,45-54
Utah,2000,M,White,12,208297,15-24
Utah,2000,F,White,13,147838,25-34
Utah,2000,M,White,29,158842,25-34
Utah,2000,F,White,12,140145,35-44
Utah,2000,M,White,50,143335,35-44
Utah,2000,F,White,12,113491,45-54
Utah,2000,M,White,18,113829,45-54
Utah,2001,F,White,16,151448,25-34
Utah,2001,M,White,14,161000,25-34
Utah,2001,F,White,14,139569,35-44
Utah,2001,M,White,39,142832,35-44
Utah,2001,F,White,15,120257,45-54
Utah,2001,M,White,28,120411,45-54
Utah,2002,M,White,11,216056,15-24
Utah,2002,F,White,15,156542,25-34
Utah,2002,M,White,38,164814,25-34
Utah,2002,F,White,31,138220,35-44
Utah,2002,M,White,37,142030,35-44
Utah,2002,F,White,16,123457,45-54
Utah,2002,M,White,37,123666,45-54
Utah,2003,M,White,31,215094,15-24
Utah,2003,F,White,24,162020,25-34
Utah,2003,M,White,35,169455,25-34
Utah,2003,F,White,31,137009,35-44
Utah,2003,M,White,41,141029,35-44
Utah,2003,F,White,30,126686,45-54
Utah,2003,M,White,32,126796,45-54
Utah,2004,M,White,36,212109,15-24
Utah,2004,F,White,18,167483,25-34
Utah,2004,M,White,43,176468,25-34
Utah,2004,F,White,27,136983,35-44
Utah,2004,M,White,44,140702,35-44
Utah,2004,F,White,27,130217,45-54
Utah,2004,M,White,35,129822,45-54
Utah,2004,M,White,10,83644,55-64
Utah,2005,M,White,41,212353,15-24
Utah,2005,F,White,33,173847,25-34
Utah,2005,M,White,45,181287,25-34
Utah,2005,F,White,38,138243,35-44
Utah,2005,M,White,38,142336,35-44
Utah,2005,F,White,43,134024,45-54
Utah,2005,M,White,41,133347,45-54
Utah,2005,F,White,12,92032,55-64
Utah,2005,M,White,12,88971,55-64
Utah,2006,F,White,16,206369,15-24
Utah,2006,M,White,38,211175,15-24
Utah,2006,F,White,26,180877,25-34
Utah,2006,M,White,55,188907,25-34
Utah,2006,F,White,22,140484,35-44
Utah,2006,M,White,46,144823,35-44
Utah,2006,F,White,36,138041,45-54
Utah,2006,M,White,50,137032,45-54
Utah,2006,F,White,17,97604,55-64
Utah,2006,M,White,13,94459,55-64
Utah,2007,F,White,14,205373,15-24
Utah,2007,M,White,43,209940,15-24
Utah,2007,F,White,27,188980,25-34
Utah,2007,M,White,69,197854,25-34
Utah,2007,F,White,34,143110,35-44
Utah,2007,M,White,48,147974,35-44
Utah,2007,F,White,39,140936,45-54
Utah,2007,M,White,36,140321,45-54
Utah,2007,F,White,15,102851,55-64
Utah,2007,M,White,17,99326,55-64
Utah,2008,F,White,12,205422,15-24
Utah,2008,M,White,30,208789,15-24
Utah,2008,F,White,26,195698,25-34
Utah,2008,M,White,74,204983,25-34
Utah,2008,F,White,23,144925,35-44
Utah,2008,M,White,35,150404,35-44
Utah,2008,F,White,51,143432,45-54
Utah,2008,M,White,60,142540,45-54
Utah,2008,F,White,16,107400,55-64
Utah,2008,M,White,12,103844,55-64
Utah,2009,F,White,12,205476,15-24
Utah,2009,M,White,31,207725,15-24
Utah,2009,F,White,27,200208,25-34
Utah,2009,M,White,77,210182,25-34
Utah,2009,F,White,39,147905,35-44
Utah,2009,M,White,53,154074,35-44
Utah,2009,F,White,45,144493,45-54
Utah,2009,M,White,39,143503,45-54
Utah,2009,F,White,14,112052,55-64
Utah,2009,M,White,14,108630,55-64
Utah,2010,M,White,45,207013,15-24
Utah,2010,F,White,27,201963,25-34
Utah,2010,M,White,67,212753,25-34
Utah,2010,F,White,21,151373,35-44
Utah,2010,M,White,50,157323,35-44
Utah,2010,F,White,49,144656,45-54
Utah,2010,M,White,21,143699,45-54
Utah,2010,F,White,17,116230,55-64
Utah,2010,M,White,16,112846,55-64
Utah,2011,F,White,17,207777,15-24
Utah,2011,M,White,39,212931,15-24
Utah,2011,F,White,35,203125,25-34
Utah,2011,M,White,58,211254,25-34
Utah,2011,F,White,34,156274,35-44
Utah,2011,M,White,51,162608,35-44
Utah,2011,F,White,48,143741,45-54
Utah,2011,M,White,39,143225,45-54
Utah,2011,F,White,24,122723,55-64
Utah,2011,M,White,19,119048,55-64
Utah,2012,F,White,10,208072,15-24
Utah,2012,M,White,28,214680,15-24
Utah,2012,F,White,36,202384,25-34
Utah,2012,M,White,66,209424,25-34
Utah,2012,F,White,35,162177,35-44
Utah,2012,M,White,53,168793,35-44
Utah,2012,F,White,50,142879,45-54
Utah,2012,M,White,67,143037,45-54
Utah,2012,F,White,23,125849,55-64
Utah,2012,M,White,29,122340,55-64
Utah,2013,F,White,14,211361,15-24
Utah,2013,M,White,38,219265,15-24
Utah,2013,F,White,35,200281,25-34
Utah,2013,M,White,84,205958,25-34
Utah,2013,F,White,38,169590,35-44
Utah,2013,M,White,52,176301,35-44
Utah,2013,F,White,45,141807,45-54
Utah,2013,M,White,52,142858,45-54
Utah,2013,F,White,30,129910,55-64
Utah,2013,M,White,25,125830,55-64
Utah,2014,M,White,27,220148,15-24
Utah,2014,F,White,24,199495,25-34
Utah,2014,M,White,87,204653,25-34
Utah,2014,F,White,51,175384,35-44
Utah,2014,M,White,59,182780,35-44
Utah,2014,F,White,58,142013,45-54
Utah,2014,M,White,38,143295,45-54
Utah,2014,F,White,33,133216,55-64
Utah,2014,M,White,33,128807,55-64
Vermont,2003,M,White,12,45880,35-44
Vermont,2003,M,White,10,48319,45-54
Vermont,2006,M,White,11,31860,25-34
Vermont,2006,M,White,11,42635,35-44
Vermont,2007,F,White,11,42637,35-44
Vermont,2007,M,White,10,41381,35-44
Vermont,2008,M,White,12,49784,45-54
Vermont,2011,M,White,12,36122,35-44
Vermont,2013,M,White,12,34304,25-34
Vermont,2013,M,White,11,34699,35-44
Vermont,2013,M,White,10,44956,45-54
Vermont,2014,M,White,12,34114,25-34
Vermont,2014,M,White,10,33859,35-44
Virginia,1999,M,White,10,353616,15-24
Virginia,1999,F,White,11,380443,25-34
Virginia,1999,M,Black or African American,10,103998,25-34
Virginia,1999,M,White,26,392238,25-34
Virginia,1999,F,White,17,447263,35-44
Virginia,1999,M,Black or African American,14,113819,35-44
Virginia,1999,M,White,52,450314,35-44
Virginia,1999,M,Black or African American,11,78446,45-54
Virginia,1999,M,White,15,379070,45-54
Virginia,2000,M,White,22,359720,15-24
Virginia,2000,F,White,10,373559,25-34
Virginia,2000,M,Black or African American,10,102836,25-34
Virginia,2000,M,White,31,387059,25-34
Virginia,2000,F,White,26,448934,35-44
Virginia,2000,M,Black or African American,17,115126,35-44
Virginia,2000,M,White,65,452787,35-44
Virginia,2000,M,Black or African American,16,82114,45-54
Virginia,2000,M,White,18,387284,45-54
Virginia,2001,M,White,16,371939,15-24
Virginia,2001,F,White,10,367207,25-34
Virginia,2001,M,White,42,381145,25-34
Virginia,2001,F,White,38,447168,35-44
Virginia,2001,M,Black or African American,14,115614,35-44
Virginia,2001,M,White,77,450382,35-44
Virginia,2001,F,White,20,411110,45-54
Virginia,2001,M,White,45,402160,45-54
Virginia,2002,M,White,31,375875,15-24
Virginia,2002,F,White,10,363961,25-34
Virginia,2002,M,White,53,376070,25-34
Virginia,2002,F,White,35,443498,35-44
Virginia,2002,M,White,88,444630,35-44
Virginia,2002,F,White,25,412582,45-54
Virginia,2002,M,Black or African American,11,91985,45-54
Virginia,2002,M,White,45,403975,45-54
Virginia,2003,F,White,13,353554,15-24
Virginia,2003,M,White,23,381942,15-24
Virginia,2003,F,White,16,361848,25-34
Virginia,2003,M,Black or African American,10,97762,25-34
Virginia,2003,M,White,58,371921,25-34
Virginia,2003,F,White,44,437750,35-44
Virginia,2003,M,White,66,437637,35-44
Virginia,2003,F,White,28,416735,45-54
Virginia,2003,M,White,50,407781,45-54
Virginia,2003,F,White,10,305175,55-64
Virginia,2004,F,White,11,361786,15-24
Virginia,2004,M,White,38,388570,15-24
Virginia,2004,F,White,22,359963,25-34
Virginia,2004,M,White,63,370524,25-34
Virginia,2004,F,White,42,434696,35-44
Virginia,2004,M,White,66,432985,35-44
Virginia,2004,F,White,39,423617,45-54
Virginia,2004,M,Black or African American,15,98786,45-54
Virginia,2004,M,White,44,413984,45-54
Virginia,2004,M,White,12,307802,55-64
Virginia,2005,F,White,10,367652,15-24
Virginia,2005,M,White,34,397163,15-24
Virginia,2005,F,White,22,358522,25-34
Virginia,2005,M,White,51,368788,25-34
Virginia,2005,F,White,46,431064,35-44
Virginia,2005,M,White,66,429674,35-44
Virginia,2005,F,White,23,429827,45-54
Virginia,2005,M,White,37,421070,45-54
Virginia,2005,F,White,20,331999,55-64
Virginia,2005,M,White,11,318940,55-64
Virginia,2006,F,White,12,372629,15-24
Virginia,2006,M,White,33,403946,15-24
Virginia,2006,F,White,23,357144,25-34
Virginia,2006,M,White,61,368828,25-34
Virginia,2006,F,White,46,426557,35-44
Virginia,2006,M,White,70,426410,35-44
Virginia,2006,F,White,41,435731,45-54
Virginia,2006,M,Black or African American,12,105545,45-54
Virginia,2006,M,White,54,428668,45-54
Virginia,2006,F,White,10,342864,55-64
Virginia,2007,F,White,20,375080,15-24
Virginia,2007,M,White,38,404449,15-24
Virginia,2007,F,White,36,358419,25-34
Virginia,2007,M,White,73,371462,25-34
Virginia,2007,F,Black or African American,10,123272,35-44
Virginia,2007,F,White,56,419178,35-44
Virginia,2007,M,Black or African American,10,109140,35-44
Virginia,2007,M,White,73,419565,35-44
Virginia,2007,F,White,64,440918,45-54
Virginia,2007,M,White,58,434003,45-54
Virginia,2007,M,White,10,337346,55-64
Virginia,2008,F,White,19,375114,15-24
Virginia,2008,M,White,41,403400,15-24
Virginia,2008,F,White,35,363781,25-34
Virginia,2008,M,White,77,378220,25-34
Virginia,2008,F,White,47,409620,35-44
Virginia,2008,M,White,78,411471,35-44
Virginia,2008,F,White,47,445571,45-54
Virginia,2008,M,White,69,439094,45-54
Virginia,2008,F,White,15,359694,55-64
Virginia,2008,M,White,12,343114,55-64
Virginia,2009,F,White,10,376089,15-24
Virginia,2009,M,White,33,402821,15-24
Virginia,2009,F,White,23,371153,25-34
Virginia,2009,M,White,77,385557,25-34
Virginia,2009,F,White,48,400620,35-44
Virginia,2009,M,White,65,402465,35-44
Virginia,2009,F,White,48,450171,45-54
Virginia,2009,M,White,66,443858,45-54
Virginia,2009,F,White,16,370063,55-64
Virginia,2009,M,White,18,352819,55-64
Virginia,2010,M,White,32,402227,15-24
Virginia,2010,F,White,30,377375,25-34
Virginia,2010,M,White,59,392003,25-34
Virginia,2010,F,White,42,394363,35-44
Virginia,2010,M,White,45,398075,35-44
Virginia,2010,F,White,39,451979,45-54
Virginia,2010,M,White,64,446082,45-54
Virginia,2010,F,White,15,379266,55-64
Virginia,2010,M,White,14,360727,55-64
Virginia,2011,F,White,16,376954,15-24
Virginia,2011,M,White,41,403718,15-24
Virginia,2011,F,White,41,386336,25-34
Virginia,2011,M,White,83,403742,25-34
Virginia,2011,F,White,55,387198,35-44
Virginia,2011,M,White,84,391235,35-44
Virginia,2011,F,White,70,447805,45-54
Virginia,2011,M,White,73,442522,45-54
Virginia,2011,F,White,18,393012,55-64
Virginia,2011,M,White,31,373025,55-64
Virginia,2012,F,White,14,379066,15-24
Virginia,2012,M,White,34,404238,15-24
Virginia,2012,F,White,34,392154,25-34
Virginia,2012,M,Black or African American,11,115185,25-34
Virginia,2012,M,White,80,413066,25-34
Virginia,2012,F,White,51,384446,35-44
Virginia,2012,M,Black or African American,14,102095,35-44
Virginia,2012,M,White,68,390199,35-44
Virginia,2012,F,White,70,443517,45-54
Virginia,2012,M,White,65,437761,45-54
Virginia,2012,F,White,17,393779,55-64
Virginia,2012,M,White,22,373804,55-64
Virginia,2013,F,White,17,379121,15-24
Virginia,2013,M,White,33,404827,15-24
Virginia,2013,F,White,51,395282,25-34
Virginia,2013,M,Black or African American,12,118682,25-34
Virginia,2013,M,White,119,419573,25-34
Virginia,2013,F,White,48,381268,35-44
Virginia,2013,M,White,82,389083,35-44
Virginia,2013,F,Black or African American,11,127266,45-54
Virginia,2013,F,White,56,436715,45-54
Virginia,2013,M,White,76,431213,45-54
Virginia,2013,F,White,24,397342,55-64
Virginia,2013,M,Black or African American,14,88063,55-64
Virginia,2013,M,White,37,377417,55-64
Virginia,2013,F,White,11,271115,65-74
Virginia,2014,F,White,19,379118,15-24
Virginia,2014,M,White,48,405490,15-24
Virginia,2014,F,Black or African American,12,125906,25-34
Virginia,2014,F,White,51,397479,25-34
Virginia,2014,M,White,124,422424,25-34
Virginia,2014,F,White,60,378538,35-44
Virginia,2014,M,Black or African American,18,102445,35-44
Virginia,2014,M,White,106,386651,35-44
Virginia,2014,F,White,59,430403,45-54
Virginia,2014,M,Black or African American,13,110320,45-54
Virginia,2014,M,White,97,425245,45-54
Virginia,2014,F,White,28,401321,55-64
Virginia,2014,M,Black or African American,12,90968,55-64
Virginia,2014,M,White,48,381235,55-64
Washington,1999,M,White,16,354268,15-24
Washington,1999,F,White,18,351921,25-34
Washington,1999,M,White,44,369539,25-34
Washington,1999,F,White,35,428726,35-44
Washington,1999,M,White,90,436053,35-44
Washington,1999,F,White,22,370605,45-54
Washington,1999,M,Black or African American,11,12432,45-54
Washington,1999,M,White,54,370274,45-54
Washington,1999,M,White,14,219301,55-64
Washington,2000,M,White,14,358763,15-24
Washington,2000,F,White,11,349646,25-34
Washington,2000,M,White,39,368055,25-34
Washington,2000,F,White,42,423457,35-44
Washington,2000,M,White,89,431420,35-44
Washington,2000,F,White,27,380069,45-54
Washington,2000,M,White,70,378969,45-54
Washington,2001,F,White,17,344556,25-34
Washington,2001,M,White,40,364194,25-34
Washington,2001,F,White,39,417454,35-44
Washington,2001,M,White,76,427140,35-44
Washington,2001,F,White,28,395892,45-54
Washington,2001,M,White,57,394849,45-54
Washington,2001,M,White,13,235888,55-64
Washington,2002,M,White,17,377355,15-24
Washington,2002,F,White,19,342989,25-34
Washington,2002,M,White,55,361931,25-34
Washington,2002,F,White,65,409825,35-44
Washington,2002,M,White,92,419224,35-44
Washington,2002,F,White,51,399969,45-54
Washington,2002,M,White,76,398504,45-54
Washington,2002,F,White,11,257385,55-64
Washington,2002,M,White,18,255288,55-64
Washington,2003,M,White,27,380744,15-24
Washington,2003,F,White,23,341157,25-34
Washington,2003,M,White,44,356960,25-34
Washington,2003,F,White,56,402271,35-44
Washington,2003,M,White,76,410727,35-44
Washington,2003,F,White,55,406353,45-54
Washington,2003,M,White,96,404863,45-54
Washington,2003,F,White,15,273257,55-64
Washington,2003,M,White,24,270129,55-64
Washington,2004,M,White,28,381135,15-24
Washington,2004,F,White,25,342185,25-34
Washington,2004,M,White,47,353849,25-34
Washington,2004,F,White,62,398330,35-44
Washington,2004,M,White,96,407197,35-44
Washington,2004,F,White,70,413268,45-54
Washington,2004,M,White,117,410823,45-54
Washington,2004,F,White,19,290010,55-64
